,Team,Conf,Games,Wins,ADJOE,ADJDE,Power_Rating,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,Two_PO,Two_PD,Three_PO,Three_PD,ADJ_T,WAB,Postseason,Year,avg_conf_power_rating,win_perc,wab_perc
597,Cal Poly,BW,27,7,96.6,104.8,0.2813,46.5,51.9,17.7,19.7,28.6,33.5,30.5,30.4,44.1,49.7,33.9,37.5,66.8,-15.4,DIDNT_MAKE,2009,0.45342222222222234,0.25925925925925924,-0.5703703703703704
598,Jackson St.,SWAC,33,18,96.0,104.2,0.2808,47.1,49.8,22.3,22.0,36.1,32.5,42.9,40.1,49.7,48.9,26.8,34.5,69.3,-8.3,DIDNT_MAKE,2009,0.14508000000000001,0.5454545454545454,-0.2515151515151515
599,FIU,SB,31,12,96.1,104.3,0.2807,47.4,50.5,22.6,19.1,32.2,32.5,38.9,36.1,44.5,49.2,35.7,35.4,65.7,-12.4,DIDNT_MAKE,2009,0.39080769230769236,0.3870967741935484,-0.4
600,Appalachian St.,SC,30,12,100.2,108.8,0.2796,51.3,51.4,24.4,17.0,37.4,28.4,41.1,40.4,49.1,50.5,36.9,35.6,70.5,-13.6,DIDNT_MAKE,2009,0.3197333333333333,0.4,-0.4533333333333333
601,Princeton,Ivy,26,12,94.4,102.7,0.2753,50.0,44.7,22.3,19.9,26.3,30.7,30.0,42.9,46.2,45.1,37.4,29.1,58.9,-11.6,DIDNT_MAKE,2009,0.2878375,0.46153846153846156,-0.4461538461538461
602,UMBC,AE,31,14,100.1,108.9,0.2733,46.3,51.5,15.2,18.1,28.4,33.3,33.8,30.9,46.2,50.2,31.0,35.9,64.6,-11.7,DIDNT_MAKE,2009,0.3627444444444444,0.45161290322580644,-0.37741935483870964
603,Saint Peter's,MAAC,30,11,92.5,100.7,0.2727,44.4,47.4,23.6,24.4,35.4,37.6,38.4,43.8,41.7,46.1,34.3,33.1,64.1,-14.4,DIDNT_MAKE,2009,0.45916000000000007,0.36666666666666664,-0.48000000000000004
604,New Hampshire,AE,29,13,95.1,103.6,0.2701,45.0,48.9,20.5,18.8,33.1,27.9,31.5,48.7,42.6,48.6,32.1,33.0,63.7,-12.0,DIDNT_MAKE,2009,0.3627444444444444,0.4482758620689655,-0.41379310344827586
605,Cal St. Bakersfield,ind,28,8,97.8,107.1,0.261,45.1,52.1,19.6,21.1,34.0,37.7,36.0,37.3,43.2,49.5,32.3,38.7,66.4,-14.5,DIDNT_MAKE,2009,0.5,0.2857142857142857,-0.5178571428571429
606,Presbyterian,BSth,29,12,90.2,98.7,0.2606,48.1,49.2,25.5,20.8,29.5,31.7,36.0,32.4,48.7,49.1,31.4,33.0,62.7,-11.2,DIDNT_MAKE,2009,0.27953,0.41379310344827586,-0.38620689655172413
607,Jacksonville St.,OVC,26,9,98.1,107.5,0.2592,48.0,52.1,20.3,19.7,35.5,32.2,40.6,37.7,44.6,51.0,37.6,36.5,65.9,-12.6,DIDNT_MAKE,2009,0.3641199999999999,0.34615384615384615,-0.4846153846153846
608,Penn,Ivy,28,10,94.6,103.8,0.2574,47.1,49.8,20.8,21.3,28.8,32.0,38.9,39.9,47.1,47.3,31.4,36.9,68.6,-13.0,DIDNT_MAKE,2009,0.2878375,0.35714285714285715,-0.4642857142857143
609,Lehigh,Pat,29,15,91.3,100.2,0.2544,43.4,44.8,19.8,19.6,31.7,27.6,38.9,34.4,41.4,42.6,32.0,32.4,67.9,-11.5,DIDNT_MAKE,2009,0.2874875,0.5172413793103449,-0.39655172413793105
610,Coppin St.,MEAC,31,12,97.2,107.0,0.2478,45.8,50.8,19.2,24.2,29.7,40.0,31.1,31.4,43.8,51.4,33.7,33.3,65.5,-11.8,DIDNT_MAKE,2009,0.18440000000000004,0.3870967741935484,-0.3806451612903226
611,UNC Asheville,BSth,28,12,99.4,109.8,0.2416,50.3,52.6,22.5,19.8,31.3,37.3,36.6,34.8,47.8,51.3,36.6,36.8,69.7,-10.6,DIDNT_MAKE,2009,0.27953,0.42857142857142855,-0.37857142857142856
612,Columbia,Ivy,28,12,90.3,100.1,0.23399999999999999,45.1,46.2,21.6,23.2,30.9,31.4,34.9,40.0,44.0,46.5,31.7,30.6,65.6,-12.9,DIDNT_MAKE,2009,0.2878375,0.42857142857142855,-0.46071428571428574
613,Detroit,Horz,29,6,89.3,99.1,0.2322,45.0,50.2,26.4,21.8,32.8,32.9,39.3,45.6,45.9,47.6,28.1,37.0,65.1,-15.4,DIDNT_MAKE,2009,0.54554,0.20689655172413793,-0.5310344827586208
614,South Carolina St.,MEAC,27,13,95.4,106.0,0.2298,48.8,47.2,25.3,18.8,36.8,30.8,37.6,32.3,49.3,47.0,31.5,31.8,69.5,-11.4,DIDNT_MAKE,2009,0.18440000000000004,0.48148148148148145,-0.4222222222222222
615,Tennessee St.,OVC,28,11,99.8,110.9,0.2297,49.7,51.8,22.2,19.1,34.3,36.3,39.3,38.8,49.7,52.5,33.2,33.6,70.2,-12.3,DIDNT_MAKE,2009,0.3641199999999999,0.39285714285714285,-0.43928571428571433
616,Wagner,NEC,30,16,95.2,105.9,0.2268,51.5,49.8,22.1,22.1,30.2,32.0,36.4,35.4,48.1,48.5,38.4,35.0,68.0,-11.2,DIDNT_MAKE,2009,0.26156363636363633,0.5333333333333333,-0.3733333333333333
617,Winthrop,BSth,29,10,90.6,101.0,0.2231,44.6,48.8,20.6,20.0,32.3,33.6,26.4,37.7,45.5,47.1,28.2,34.3,63.4,-14.0,DIDNT_MAKE,2009,0.27953,0.3448275862068966,-0.4827586206896552
618,Eastern Illinois,OVC,28,10,94.5,105.3,0.2226,48.8,50.5,20.5,19.0,31.5,31.9,32.7,33.6,47.0,47.3,35.8,36.8,63.2,-14.3,DIDNT_MAKE,2009,0.3641199999999999,0.35714285714285715,-0.5107142857142858
619,Hampton,MEAC,31,15,84.0,93.8,0.2207,41.9,44.7,25.4,26.3,36.1,36.2,37.6,35.4,43.2,43.8,26.4,30.9,65.2,-12.4,DIDNT_MAKE,2009,0.18440000000000004,0.4838709677419355,-0.4
620,Quinnipiac,NEC,31,15,95.2,106.6,0.2144,47.1,49.5,21.8,20.5,40.9,31.0,36.9,36.8,46.9,46.8,31.7,37.2,65.8,-13.3,DIDNT_MAKE,2009,0.26156363636363633,0.4838709677419355,-0.42903225806451617
621,New Orleans,SB,28,10,90.6,101.6,0.2126,47.1,50.1,22.7,21.9,29.3,33.2,40.8,34.4,48.0,49.2,29.4,34.7,66.7,-14.1,DIDNT_MAKE,2009,0.39080769230769236,0.35714285714285715,-0.5035714285714286
622,Florida Atlantic,SB,32,6,99.6,111.6,0.2122,46.3,50.5,18.7,16.7,32.2,35.4,33.0,38.2,45.2,50.6,32.5,33.4,65.6,-19.3,DIDNT_MAKE,2009,0.39080769230769236,0.1875,-0.603125
623,UMKC,Sum,30,7,97.2,109.2,0.2079,45.8,52.7,19.4,19.1,31.7,32.2,34.9,46.1,45.7,54.1,30.6,33.1,67.7,-16.8,DIDNT_MAKE,2009,0.4263300000000001,0.23333333333333334,-0.56
624,USC Upstate,ASun,30,9,91.4,102.8,0.20600000000000002,45.5,48.4,23.8,19.4,32.1,35.7,32.9,32.8,44.7,44.4,31.6,37.5,64.3,-14.9,DIDNT_MAKE,2009,0.34895454545454546,0.3,-0.4966666666666667
625,Pepperdine,WCC,30,7,91.0,102.7,0.198,42.7,51.9,23.2,19.7,33.0,33.5,27.5,37.2,41.3,51.6,30.7,35.0,68.6,-14.9,DIDNT_MAKE,2009,0.5153375,0.23333333333333334,-0.4966666666666667
626,Northern Illinois,MAC,29,9,93.5,105.7,0.19699999999999998,47.7,50.4,23.3,22.5,34.4,33.5,40.2,43.2,45.9,47.9,34.4,37.2,70.0,-16.6,DIDNT_MAKE,2009,0.4187,0.3103448275862069,-0.5724137931034483
627,Elon,SC,29,9,94.1,106.4,0.1961,48.4,52.5,20.7,19.7,28.2,32.9,33.3,36.8,46.6,52.6,34.9,34.9,65.2,-14.8,DIDNT_MAKE,2009,0.3197333333333333,0.3103448275862069,-0.5103448275862069
628,Army,Pat,30,11,86.3,97.6,0.1945,46.7,48.4,23.4,27.0,24.8,34.0,29.2,38.4,45.2,46.9,33.7,33.8,64.5,-16.0,DIDNT_MAKE,2009,0.2874875,0.36666666666666664,-0.5333333333333333
629,Coastal Carolina,BSth,27,8,94.3,107.0,0.19,49.5,50.3,23.7,20.5,34.8,34.7,31.4,34.4,49.5,49.1,33.0,34.6,67.3,-15.6,DIDNT_MAKE,2009,0.27953,0.2962962962962963,-0.5777777777777777
630,Louisiana Monroe,SB,29,9,95.2,108.0,0.1899,44.8,51.6,22.6,19.3,33.2,33.7,40.2,39.4,42.5,49.7,33.2,37.8,68.6,-15.3,DIDNT_MAKE,2009,0.39080769230769236,0.3103448275862069,-0.5275862068965518
631,Maine,AE,29,8,96.5,109.5,0.1888,47.5,50.0,22.5,19.2,31.3,37.1,39.8,31.6,46.4,51.6,33.2,31.4,66.2,-16.3,DIDNT_MAKE,2009,0.3627444444444444,0.27586206896551724,-0.5620689655172414
632,Central Connecticut,NEC,30,13,95.8,109.1,0.1833,48.7,51.4,22.0,20.3,34.2,35.6,32.9,27.1,49.1,51.8,31.6,33.8,65.0,-12.8,DIDNT_MAKE,2009,0.26156363636363633,0.43333333333333335,-0.4266666666666667
633,Bucknell,Pat,30,7,92.1,105.1,0.1807,44.4,46.5,20.0,16.4,27.4,29.8,29.9,40.3,40.6,46.3,34.3,31.2,68.8,-18.0,DIDNT_MAKE,2009,0.2874875,0.23333333333333334,-0.6
634,Prairie View A&M,SWAC,29,13,92.5,105.8,0.1762,45.9,49.8,21.2,22.4,34.1,34.7,39.0,39.9,45.5,48.4,31.2,35.3,68.8,-11.4,DIDNT_MAKE,2009,0.14508000000000001,0.4482758620689655,-0.3931034482758621
635,Western Illinois,Sum,28,8,95.3,109.2,0.174,48.8,52.8,21.5,19.9,29.3,33.7,30.2,42.8,44.3,50.5,40.2,38.7,60.2,-15.1,DIDNT_MAKE,2009,0.4263300000000001,0.2857142857142857,-0.5392857142857143
636,Florida Gulf Coast,ASun,30,10,91.0,104.3,0.1736,45.6,49.3,24.8,21.7,31.1,35.6,43.5,40.7,43.3,49.5,33.7,32.7,70.5,-14.4,DIDNT_MAKE,2009,0.34895454545454546,0.3333333333333333,-0.48000000000000004
637,St. Francis NY,NEC,30,10,93.5,107.2,0.172,49.6,49.1,23.1,20.7,29.0,35.9,33.6,44.5,45.6,47.8,36.4,34.8,68.0,-16.0,DIDNT_MAKE,2009,0.26156363636363633,0.3333333333333333,-0.5333333333333333
638,UNC Wilmington,CAA,32,7,97.5,111.8,0.1719,48.3,57.3,19.2,19.5,26.2,33.0,29.4,32.0,47.1,58.7,33.4,36.5,72.5,-18.0,DIDNT_MAKE,2009,0.4905999999999999,0.21875,-0.5625
639,Toledo,MAC,31,6,91.0,104.3,0.1712,46.5,49.5,26.2,21.0,32.2,36.4,33.8,35.6,47.4,48.3,29.5,34.5,66.3,-18.5,DIDNT_MAKE,2009,0.4187,0.1935483870967742,-0.5967741935483871
640,Bethune Cookman,MEAC,30,14,86.6,99.4,0.171,43.2,47.8,22.6,23.9,35.4,29.0,38.4,47.9,43.7,47.7,28.0,32.0,61.6,-12.7,DIDNT_MAKE,2009,0.18440000000000004,0.4666666666666667,-0.4233333333333333
641,Norfolk St.,MEAC,31,13,95.2,109.7,0.1648,47.7,49.9,22.2,23.1,34.3,36.5,37.5,43.2,46.9,48.7,33.3,35.0,71.8,-14.8,DIDNT_MAKE,2009,0.18440000000000004,0.41935483870967744,-0.4774193548387097
642,Brown,Ivy,28,9,92.9,107.1,0.1631,48.4,51.5,22.2,16.1,25.9,27.5,37.9,25.0,48.9,48.2,31.7,38.8,65.8,-14.7,DIDNT_MAKE,2009,0.2878375,0.32142857142857145,-0.525
643,North Carolina A&T,MEAC,29,13,89.7,103.6,0.1609,47.5,48.1,25.7,23.7,34.2,36.6,31.0,33.8,45.7,50.1,33.9,29.9,71.0,-12.0,DIDNT_MAKE,2009,0.18440000000000004,0.4482758620689655,-0.41379310344827586
644,Eastern Michigan,MAC,30,6,88.5,102.4,0.1572,43.8,50.6,25.0,21.1,32.7,32.5,34.7,33.1,43.3,48.9,29.9,36.3,63.6,-18.1,DIDNT_MAKE,2009,0.4187,0.2,-0.6033333333333334
645,Dartmouth,Ivy,27,8,92.4,107.0,0.1558,45.0,50.4,21.0,21.0,30.1,32.8,31.3,42.9,42.9,47.9,33.6,38.6,66.4,-15.5,DIDNT_MAKE,2009,0.2878375,0.2962962962962963,-0.5740740740740741
646,High Point,BSth,27,6,89.9,104.2,0.1547,46.1,49.5,24.3,20.4,35.9,33.9,27.4,35.2,46.5,48.7,30.1,33.8,65.4,-17.2,DIDNT_MAKE,2009,0.27953,0.2222222222222222,-0.637037037037037
647,Arkansas Pine Bluff,SWAC,31,13,87.0,100.9,0.1537,43.6,48.0,27.1,23.5,37.0,34.6,36.7,52.3,43.8,47.1,28.8,33.4,70.5,-11.2,DIDNT_MAKE,2009,0.14508000000000001,0.41935483870967744,-0.36129032258064514
648,Georgia Southern,SC,29,7,96.0,111.5,0.1529,48.9,54.2,20.8,19.7,31.5,37.0,30.0,42.7,47.6,52.4,34.1,38.4,70.6,-16.5,DIDNT_MAKE,2009,0.3197333333333333,0.2413793103448276,-0.5689655172413793
649,Charleston Southern,BSth,26,6,95.5,111.4,0.1463,47.8,52.0,19.8,16.2,32.4,29.2,26.7,33.5,47.7,51.6,32.1,35.2,66.1,-16.4,DIDNT_MAKE,2009,0.27953,0.23076923076923078,-0.6307692307692307
650,Savannah St.,ind,25,11,85.1,99.6,0.1412,43.5,49.6,26.2,25.6,31.5,32.2,34.3,44.8,42.0,49.8,31.9,32.7,65.4,-8.3,DIDNT_MAKE,2009,0.5,0.44,-0.332
651,Colgate,Pat,30,10,89.2,104.6,0.1376,45.3,46.4,23.3,19.0,28.1,35.1,37.9,34.4,44.2,45.8,31.7,31.8,62.1,-15.9,DIDNT_MAKE,2009,0.2874875,0.3333333333333333,-0.53
652,Hartford,AE,33,7,89.5,105.5,0.1314,47.0,52.6,21.1,21.7,24.1,33.0,28.2,45.2,47.4,51.0,31.0,36.6,65.2,-19.3,DIDNT_MAKE,2009,0.3627444444444444,0.21212121212121213,-0.5848484848484848
653,SIU Edwardsville,ind,15,3,85.9,101.3,0.1304,45.0,51.3,23.5,19.5,19.7,36.0,29.9,41.4,43.1,50.1,32.5,36.8,73.1,-7.6,DIDNT_MAKE,2009,0.5,0.2,-0.5066666666666666
654,Loyola Marymount,WCC,30,3,88.8,105.0,0.1271,39.9,54.3,22.2,21.6,31.3,37.6,34.2,34.2,38.6,51.1,28.4,39.5,65.9,-19.0,DIDNT_MAKE,2009,0.5153375,0.1,-0.6333333333333333
655,Longwood,ind,27,13,95.3,112.7,0.1267,47.5,52.3,19.2,26.1,29.2,39.5,32.1,44.8,47.3,54.1,31.9,31.5,75.5,-10.0,DIDNT_MAKE,2009,0.5,0.48148148148148145,-0.37037037037037035
656,Lafayette,Pat,30,8,93.1,110.4,0.1236,47.4,52.7,24.1,22.3,29.5,34.2,34.2,37.4,47.5,52.4,31.5,35.4,70.5,-18.4,DIDNT_MAKE,2009,0.2874875,0.26666666666666666,-0.6133333333333333
657,Delaware St.,MEAC,30,7,94.9,112.8,0.1206,48.1,50.8,24.9,20.3,33.8,39.3,26.8,37.5,46.3,49.5,34.3,35.7,60.0,-16.2,DIDNT_MAKE,2009,0.18440000000000004,0.23333333333333334,-0.5399999999999999
658,Fordham,A10,28,3,91.9,109.3,0.1202,43.1,55.2,18.3,21.4,27.3,38.8,30.9,41.2,42.4,52.9,29.7,39.8,68.3,-18.0,DIDNT_MAKE,2009,0.6197357142857143,0.10714285714285714,-0.6428571428571429
659,Central Arkansas,Slnd,25,6,92.7,110.4,0.1184,42.9,51.2,21.1,18.2,30.2,35.7,43.8,38.3,41.1,51.0,31.3,34.5,65.8,-14.9,DIDNT_MAKE,2009,0.40416666666666673,0.24,-0.596
660,Northwestern St.,Slnd,28,8,90.1,107.4,0.1174,43.3,52.5,24.9,21.8,37.4,35.0,37.8,46.4,43.8,50.7,28.0,37.5,75.6,-15.0,DIDNT_MAKE,2009,0.40416666666666673,0.2857142857142857,-0.5357142857142857
661,UNC Greensboro,SC,29,4,92.5,111.1,0.1084,44.7,51.3,22.4,18.2,35.2,38.7,36.5,34.8,43.8,51.5,31.1,34.0,66.2,-20.3,DIDNT_MAKE,2009,0.3197333333333333,0.13793103448275862,-0.7000000000000001
662,Furman,SC,28,4,90.2,108.5,0.1063,45.3,53.7,21.6,19.6,29.6,34.7,34.0,44.5,44.7,52.4,31.0,37.4,64.5,-19.1,DIDNT_MAKE,2009,0.3197333333333333,0.14285714285714285,-0.6821428571428572
663,Houston Baptist,ind,29,4,92.9,112.0,0.1042,46.9,55.0,21.7,19.5,28.4,36.9,32.4,39.7,45.9,55.3,32.3,36.2,71.9,-17.8,DIDNT_MAKE,2009,0.5,0.13793103448275862,-0.6137931034482759
664,St. Francis PA,NEC,29,6,92.9,112.3,0.1016,48.4,53.4,24.7,19.8,31.3,33.0,34.7,38.5,48.2,52.5,32.5,36.7,63.7,-19.0,DIDNT_MAKE,2009,0.26156363636363633,0.20689655172413793,-0.6551724137931034
665,Texas Southern,SWAC,32,7,91.5,110.7,0.1008,49.3,52.0,25.5,22.1,32.0,37.5,40.0,51.2,49.7,51.0,32.2,36.3,68.0,-18.5,DIDNT_MAKE,2009,0.14508000000000001,0.21875,-0.578125
666,UT Rio Grande Valley,ind,23,6,91.4,110.9,0.0981,48.6,54.1,23.1,21.3,28.6,29.7,39.6,39.5,50.4,53.3,29.5,37.0,64.4,-13.1,DIDNT_MAKE,2009,0.5,0.2608695652173913,-0.5695652173913043
667,Monmouth,NEC,31,8,91.9,111.4,0.098,47.0,51.3,22.7,19.6,30.4,34.3,33.3,36.7,45.1,50.2,33.5,35.5,65.6,-18.8,DIDNT_MAKE,2009,0.26156363636363633,0.25806451612903225,-0.6064516129032258
668,Howard,MEAC,31,8,90.2,109.6,0.0961,47.2,50.6,23.8,20.3,27.0,36.7,40.8,34.0,47.0,49.5,31.8,35.4,66.9,-18.9,DIDNT_MAKE,2009,0.18440000000000004,0.25806451612903225,-0.6096774193548387
669,Mississippi Valley St.,SWAC,32,7,91.5,111.3,0.0951,43.6,54.7,21.8,22.2,33.0,33.8,32.2,52.2,41.1,55.7,32.4,35.2,68.6,-18.3,DIDNT_MAKE,2009,0.14508000000000001,0.21875,-0.571875
670,Southern,SWAC,29,8,89.7,110.1,0.0868,45.6,50.7,25.1,19.3,35.9,30.7,37.9,32.0,44.2,50.8,32.5,33.6,66.5,-18.1,DIDNT_MAKE,2009,0.14508000000000001,0.27586206896551724,-0.6241379310344828
671,North Florida,ASun,29,7,87.3,107.1,0.0867,44.2,50.3,23.4,20.3,28.3,36.3,32.8,47.0,42.2,47.2,33.1,37.4,64.2,-17.0,DIDNT_MAKE,2009,0.34895454545454546,0.2413793103448276,-0.5862068965517241
672,Southeast Missouri St.,OVC,29,2,93.9,115.5,0.0848,47.0,52.8,21.6,16.3,28.9,37.3,36.5,34.3,46.6,51.7,32.0,36.6,71.2,-22.1,DIDNT_MAKE,2009,0.3641199999999999,0.06896551724137931,-0.7620689655172415
673,Bryant,ind,29,8,92.3,113.7,0.084,46.3,53.2,21.5,20.7,27.1,36.4,30.8,35.5,44.0,50.6,32.9,38.2,62.5,-15.8,DIDNT_MAKE,2009,0.5,0.27586206896551724,-0.5448275862068965
674,Florida A&M,MEAC,31,10,88.5,108.9,0.0837,44.9,51.1,20.3,22.5,26.1,38.4,32.7,39.1,42.9,50.7,32.1,34.7,68.1,-15.5,DIDNT_MAKE,2009,0.18440000000000004,0.3225806451612903,-0.5
675,Fairleigh Dickinson,NEC,30,7,89.6,111.7,0.0738,45.6,53.0,24.4,20.7,32.2,39.0,42.4,31.9,46.9,52.0,28.1,37.0,69.8,-18.1,DIDNT_MAKE,2009,0.26156363636363633,0.23333333333333334,-0.6033333333333334
676,Alabama A&M,SWAC,24,7,85.3,106.8,0.07,42.8,49.6,22.4,25.3,31.2,38.4,39.5,42.0,43.9,49.5,26.8,33.2,70.4,-14.1,DIDNT_MAKE,2009,0.14508000000000001,0.2916666666666667,-0.5875
677,Kennesaw St.,ASun,28,6,87.1,110.5,0.0609,43.8,52.8,22.1,23.3,33.4,39.9,23.0,41.7,41.8,52.2,31.4,36.2,63.6,-18.8,DIDNT_MAKE,2009,0.34895454545454546,0.21428571428571427,-0.6714285714285715
678,Sacramento St.,BSky,29,2,88.2,112.4,0.0585,45.4,55.6,22.8,18.5,26.4,34.8,35.4,35.7,41.7,54.4,36.1,38.6,64.8,-22.1,DIDNT_MAKE,2009,0.3886555555555556,0.06896551724137931,-0.7620689655172415
679,Winston Salem St.,ind,28,6,82.8,106.6,0.0521,42.4,51.2,25.3,24.4,31.3,35.3,34.3,43.4,42.5,51.3,28.2,33.9,68.4,-18.1,DIDNT_MAKE,2009,0.5,0.21428571428571427,-0.6464285714285715
680,Alcorn St.,SWAC,28,4,89.4,116.5,0.0456,44.8,53.5,19.7,20.0,25.0,39.6,36.1,37.5,42.2,54.5,33.7,34.2,74.6,-20.3,DIDNT_MAKE,2009,0.14508000000000001,0.14285714285714285,-0.725
681,Grambling St.,SWAC,28,5,88.0,116.0,0.0401,45.9,52.9,23.1,19.1,29.1,35.3,33.1,36.0,44.6,52.1,32.3,36.3,64.1,-19.1,DIDNT_MAKE,2009,0.14508000000000001,0.17857142857142858,-0.6821428571428572
682,Maryland Eastern Shore,MEAC,30,7,87.8,117.1,0.0352,42.1,50.6,25.2,20.5,39.1,37.3,44.0,39.9,40.0,49.6,31.0,35.1,64.7,-19.8,DIDNT_MAKE,2009,0.18440000000000004,0.23333333333333334,-0.66
683,North Carolina Central,ind,29,3,84.1,112.7,0.0333,42.0,55.8,24.2,23.1,27.8,40.6,30.8,41.2,40.5,57.8,30.2,34.2,70.6,-19.2,DIDNT_MAKE,2009,0.5,0.10344827586206896,-0.6620689655172414
684,NJIT,ind,31,1,72.2,105.3,0.0129,38.5,49.1,27.4,21.6,29.3,33.0,30.6,45.0,39.3,45.2,24.8,37.7,66.2,-26.6,DIDNT_MAKE,2009,0.5,0.03225806451612903,-0.8580645161290323
685,Duke,ACC,40,35,120.8,87.8,0.9752,50.5,43.7,16.5,21.3,40.7,32.3,37.9,34.1,46.9,44.1,38.5,28.3,66.3,8.4,CHAMPS,2010,0.8531083333333332,0.875,0.21000000000000002
686,Kansas,B12,36,33,120.0,89.6,0.9664,55.1,43.2,18.7,20.0,38.4,31.7,41.3,31.4,52.7,40.1,40.4,33.1,68.5,11.7,R32,2010,0.8577833333333333,0.9166666666666666,0.32499999999999996
687,Syracuse,BE,35,30,117.5,90.0,0.9555,57.6,45.9,21.4,22.0,37.1,34.3,36.9,25.6,57.1,46.2,39.1,30.2,71.0,7.5,Sweet Sixteen,2010,0.8225125000000002,0.8571428571428571,0.21428571428571427
688,Kentucky,SEC,38,35,114.5,87.7,0.9553,53.0,43.1,20.3,19.7,40.9,31.8,43.6,29.7,54.5,41.1,33.1,31.3,69.6,8.6,Elite Eight,2010,0.79495,0.9210526315789473,0.2263157894736842
689,Ohio St.,B10,37,29,117.0,91.3,0.9454,56.1,47.1,17.5,21.8,29.5,29.4,35.8,26.4,54.8,45.1,39.0,33.7,66.0,5.7,Sweet Sixteen,2010,0.7894181818181818,0.7837837837837838,0.15405405405405406
690,Kansas St.,B12,36,28,115.9,90.5,0.9451,50.6,46.8,19.9,23.5,40.6,34.0,50.3,47.3,49.0,45.2,36.1,33.7,70.5,6.8,Elite Eight,2010,0.8577833333333333,0.7777777777777778,0.18888888888888888
691,West Virginia,BE,38,31,116.6,91.4,0.9429,48.9,46.9,18.3,20.6,42.0,32.1,39.6,39.1,48.0,46.1,33.7,32.4,63.6,8.0,Final Four,2010,0.8225125000000002,0.8157894736842105,0.21052631578947367
692,Baylor,B12,35,27,119.4,93.8,0.9411,54.4,44.5,20.3,17.8,38.2,33.2,36.1,34.2,53.0,41.3,38.1,33.7,65.6,5.6,Elite Eight,2010,0.8577833333333333,0.7714285714285715,0.16
693,Wisconsin,B10,33,24,115.1,90.7,0.9394,51.4,46.8,14.5,19.9,30.2,26.4,32.5,36.0,50.0,45.1,35.7,34.3,60.4,3.9,R32,2010,0.7894181818181818,0.7272727272727273,0.11818181818181818
694,Purdue,B10,35,29,108.3,86.3,0.9318,49.1,44.8,16.3,23.4,29.4,31.8,38.6,36.8,49.7,41.6,31.8,35.4,67.5,6.6,Sweet Sixteen,2010,0.7894181818181818,0.8285714285714286,0.18857142857142856
695,BYU,MWC,35,29,116.6,93.2,0.9288,54.9,46.6,15.9,22.0,30.8,28.1,38.9,36.4,51.3,44.6,41.4,33.8,71.8,4.0,R32,2010,0.6581222222222222,0.8285714285714286,0.11428571428571428
696,Texas A&M,B12,33,23,111.3,89.7,0.9225,49.6,46.7,18.4,20.6,33.5,29.7,48.4,35.4,49.0,44.9,33.8,33.6,66.1,4.4,R32,2010,0.8577833333333333,0.696969696969697,0.13333333333333333
697,California,P10,35,24,119.4,96.5,0.9209999999999999,53.3,48.3,17.7,18.7,34.7,31.1,35.4,33.3,52.0,48.8,37.4,31.6,68.3,1.7,R32,2010,0.759,0.6857142857142857,0.04857142857142857
698,Butler,Horz,38,33,108.7,88.2,0.9163,51.0,46.6,18.7,21.6,30.4,27.4,46.9,34.6,50.9,46.1,34.2,31.7,64.4,4.5,Finals,2010,0.56315,0.868421052631579,0.11842105263157894
699,Maryland,ACC,32,23,117.3,95.3,0.9162,51.8,45.0,16.3,21.3,35.3,36.8,33.9,29.6,49.9,42.2,38.6,34.0,70.3,3.3,R32,2010,0.8531083333333332,0.71875,0.103125
700,Georgetown,BE,34,23,115.8,94.5,0.9124,55.7,47.4,20.9,19.7,33.1,32.2,37.0,33.4,54.7,46.0,38.7,33.4,66.7,4.3,R64,2010,0.8225125000000002,0.6764705882352942,0.1264705882352941
701,Clemson,ACC,32,21,110.4,90.1,0.9113,51.1,46.4,21.4,24.6,36.5,33.5,34.8,35.4,50.9,47.3,34.2,29.4,69.5,1.5,R64,2010,0.8531083333333332,0.65625,0.046875
702,Villanova,BE,33,25,116.5,95.2,0.9112,52.2,47.4,18.9,21.1,37.7,32.0,43.9,49.1,50.3,45.5,37.3,33.6,72.3,5.5,R32,2010,0.8225125000000002,0.7575757575757576,0.16666666666666666
703,Missouri,B12,34,23,111.2,90.8,0.9108,50.1,45.9,17.8,27.1,34.7,38.1,33.9,38.9,47.6,45.2,36.8,31.7,70.6,1.6,R32,2010,0.8577833333333333,0.6764705882352942,0.047058823529411764
704,Xavier,A10,35,26,115.6,94.5,0.9104,52.2,45.6,18.0,17.8,35.2,29.9,41.9,32.9,50.1,46.0,37.7,29.8,69.8,2.8,Sweet Sixteen,2010,0.6645428571428571,0.7428571428571429,0.08
705,Temple,A10,35,29,107.2,87.7,0.9091,49.1,43.0,16.8,18.1,32.4,27.9,27.4,26.9,48.4,43.1,33.7,28.5,61.5,5.3,R64,2010,0.6645428571428571,0.8285714285714286,0.1514285714285714
706,Texas,B12,34,24,113.1,92.6,0.9091,51.1,44.9,18.3,20.4,38.9,32.1,40.7,35.2,50.9,43.6,34.5,32.2,72.7,3.9,R64,2010,0.8577833333333333,0.7058823529411765,0.11470588235294117
707,Michigan St.,B10,37,28,112.5,92.4,0.9063,51.6,46.6,21.0,18.8,39.8,28.4,36.9,31.4,51.6,45.1,34.4,32.8,66.8,3.5,Final Four,2010,0.7894181818181818,0.7567567567567568,0.0945945945945946
